3.33426 	6.21126 	0.5 	3.09609 	5.76759 	0 	-9.83402e+07 	-0.143079 	-1.1136e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
3.24523 	6.25824 	0.5 	3.01342 	5.81121 	0 	-9.83402e+07 	0.0577116 	-1.12137e-09 	2.36858e+08 	9.70613e-18 	-2.92562e+07
3.15553 	6.30395 	0.5 	2.93013 	5.85365 	0 	-9.83402e+07 	0.216003 	7.76281e-12 	2.36858e+08 	2.48925e-09 	-2.92562e+07
3.06519 	6.34836 	0.5 	2.84624 	5.89489 	0 	-9.83402e+07 	-0.0938971 	3.34857e-09 	2.36858e+08 	-5.1577e-17 	-2.92562e+07
2.97423 	6.39148 	0.5 	2.76177 	5.93493 	0 	-9.83402e+07 	0.127668 	1.55256e-11 	2.36858e+08 	-6.75002e-18 	-2.92562e+07
2.88266 	6.4333 	0.5 	2.67675 	5.97377 	0 	-9.83402e+07 	-0.120618 	1.09031e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
2.7905 	6.47381 	0.5 	2.59117 	6.01138 	0 	-9.83402e+07 	0.087868 	-2.18063e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
2.69777 	6.513 	0.5 	2.50507 	6.04777 	0 	-9.83402e+07 	-0.144923 	3.28647e-09 	2.36858e+08 	-6.02207e-17 	-2.92562e+07
2.60449 	6.55086 	0.5 	2.41845 	6.08292 	0 	-9.83402e+07 	0.130332 	-3.30976e-09 	2.36858e+08 	-7.46776e-09 	-2.92562e+07
2.51069 	6.58738 	0.5 	2.33134 	6.11683 	0 	-9.83402e+07 	0.0181005 	-1.55256e-11 	2.36858e+08 	4.97851e-09 	-2.92562e+07
2.41637 	6.62256 	0.5 	2.24376 	6.1495 	0 	-9.83402e+07 	-0.116445 	7.76282e-12 	2.36858e+08 	2.48925e-09 	-2.92562e+07
2.32155 	6.65639 	0.5 	2.15572 	6.18091 	0 	-9.83402e+07 	0.0197072 	1.12137e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
2.22627 	6.68886 	0.5 	2.06724 	6.21107 	0 	-9.83402e+07 	-0.0600198 	1.08255e-09 	2.36858e+08 	-7.46776e-09 	-2.92562e+07
2.13053 	6.71997 	0.5 	1.97834 	6.23995 	0 	-9.83402e+07 	0.099384 	6.21025e-11 	2.36858e+08 	-5.78884e-17 	-2.92562e+07
2.03435 	6.7497 	0.5 	1.88903 	6.26757 	0 	-9.83402e+07 	0.135876 	1.07479e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
1.93776 	6.77807 	0.5 	1.79934 	6.2939 	0 	-9.83402e+07 	-0.1253 	-1.09031e-09 	2.36858e+08 	2.89938e-17 	-2.92562e+07
1.84078 	6.80504 	0.5 	1.70929 	6.31895 	0 	-9.83402e+07 	0.246335 	2.21168e-09 	2.36858e+08 	1.93002e-17 	-2.92562e+07
1.74342 	6.83064 	0.5 	1.61888 	6.34272 	0 	-9.83402e+07 	-0.101025 	1.28747e-18 	2.36858e+08 	-9.95701e-09 	-2.92562e+07
1.6457 	6.85484 	0.5 	1.52815 	6.36519 	0 	-9.83402e+07 	0.123942 	-2.19615e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
1.54765 	6.87764 	0.5 	1.4371 	6.38636 	0 	-9.83402e+07 	-0.1205 	-3.10513e-11 	2.36858e+08 	9.95701e-09 	-2.92562e+07
1.44928 	6.89903 	0.5 	1.34576 	6.40623 	0 	-9.83402e+07 	-0.0419853 	4.46994e-09 	2.36858e+08 	-4.97851e-09 	-2.92562e+07
1.35062 	6.91903 	0.5 	1.25414 	6.42479 	0 	-9.83402e+07 	-0.0464103 	-1.09808e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
1.25168 	6.93761 	0.5 	1.16227 	6.44205 	0 	-9.83402e+07 	-0.171641 	6.50106e-18 	2.36858e+08 	4.97851e-09 	-2.92562e+07
1.15249 	6.95477 	0.5 	1.07017 	6.45799 	0 	-9.83402e+07 	0.303714 	1.09808e-09 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
1.05306 	6.97052 	0.5 	0.97784 	6.47261 	0 	-9.83402e+07 	-0.0795001 	-1.12137e-09 	2.36858e+08 	-9.95701e-09 	-2.92562e+07
0.953418 	6.98485 	0.5 	0.885314 	6.48591 	0 	-9.83402e+07 	0.0452767 	3.88141e-11 	2.36858e+08 	2.48925e-09 	-2.92562e+07
0.853581 	6.99775 	0.5 	0.792609 	6.49789 	0 	-9.83402e+07 	-0.157595 	-1.14465e-09 	2.36858e+08 	7.46776e-09 	-2.92562e+07
0.75357 	7.00922 	0.5 	0.699741 	6.50855 	0 	-9.83402e+07 	0.137493 	0 	2.36858e+08 	0 	-2.92562e+07
0.653405 	7.01927 	0.5 	0.606731 	6.51788 	0 	-9.83402e+07 	-0.0715846 	-7.76282e-12 	2.36858e+08 	-2.48925e-09 	-2.92562e+07
0.553107 	7.02788 	0.5 	0.513598 	6.52588 	0 	-9.83402e+07 	-0.0491854 	-7.76283e-12 	2.36858e+08 	-7.46776e-09 	-2.92562e+07
0.452696 	7.03507 	0.5 	0.420359 	6.53254 	0 	-9.83402e+07 	-0.102838 	-2.20392e-09 	2.36858e+08 	2.48925e-09 	-2.92562e+07
0.352192 	7.04081 	0.5 	0.327035 	6.53788 	0 	-9.83402e+07 	0.265697 	1.09031e-09 	2.36858e+08 	4.97851e-09 	-2.92562e+07
